left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
cby,0.8180667161941528,0.7555692791938782,0.7754627466201782,0.6963477730751038,0.8326455652713776,0.7961204946041107,0.8185570538043976,0.7329128831624985,0.7773399353027344,0.7699231505393982,0.6937824934720993,0.6197976469993591,0.7048436999320984,0.7338439971208572,0.6456179469823837,0.7336140125989914,0.7572507560253143,0.7138669639825821,0.6510589420795441,0.6645692586898804
cck,0.6300454288721085,0.6200522258877754,0.6154899522662163,0.6843390315771103,0.7318964600563049,0.6191427707672119,0.6637238264083862,0.6623623222112656,0.6115904748439789,0.6604412347078323,0.6127560660243034,0.6220080778002739,0.6554211527109146,0.6764623075723648,0.6434653401374817,0.6353490352630615,0.6153517365455627,0.8416830599308014,0.6330205351114273,0.6259988695383072
ccv,0.6409943997859955,0.7490060776472092,0.6606288552284241,0.774944931268692,0.8120599389076233,0.7271911352872849,0.7620639204978943,0.7818064987659454,0.7793814539909363,0.6697537451982498,0.7411324083805084,0.7723481357097626,0.6763348430395126,0.7916392683982849,0.7734493613243103,0.8172471523284912,0.7015430927276611,0.6789248585700989,0.7395081967115402,0.7951798141002655
ccx,0.6420041769742966,0.6429101079702377,0.6238634958863258,0.6487918496131897,0.6148003488779068,0.6028279885649681,0.59349475055933,0.583636686205864,0.6028381139039993,0.5863282307982445,0.6546978950500488,0.6205330044031143,0.5976540297269821,0.6327054500579834,0.5775523483753204,0.6021362915635109,0.6336258202791214,0.6114754900336266,0.6054895892739296,0.6567708551883698
cdb,0.7386980503797531,0.658849686384201,0.7006220668554306,0.7298740595579147,0.6415661722421646,0.74729785323143,0.8018909096717834,0.6063259392976761,0.7401411682367325,0.6323622018098831,0.7135858088731766,0.6748312264680862,0.7078658640384674,0.713376447558403,0.7046844512224197,0.8018237054347992,0.6867191344499588,0.7781931459903717,0.7841957807540894,0.65586818754673
cdh,0.7724980115890503,0.717772051692009,0.8000287115573883,0.7744289040565491,0.7178891599178314,0.7838339507579803,0.6781372576951981,0.7543779015541077,0.6482439637184143,0.6535854637622833,0.7663519382476807,0.74432173371315,0.7448662966489792,0.7362935096025467,0.6823142170906067,0.6965309232473373,0.787898987531662,0.7122551202774048,0.7811248600482941,0.7169758081436157
cdp,0.7510082423686981,0.7696267664432526,0.7898695766925812,0.7677217721939087,0.7594862282276154,0.6475134938955307,0.7735949754714966,0.7616665661334991,0.7855857610702515,0.6410456448793411,0.7889958322048187,0.762284129858017,0.821924239397049,0.6519540846347809,0.7224288284778595,0.8145905137062073,0.7013984620571136,0.6732039004564285,0.7913292050361633,0.7830414175987244
cdt,0.709554597735405,0.7010905891656876,0.8183325529098511,0.6626928895711899,0.7692795693874359,0.7187882214784622,0.7513999044895172,0.6928866803646088,0.7298403233289719,0.7227877080440521,0.7108558267354965,0.6966816335916519,0.6646232455968857,0.6801629811525345,0.7446862459182739,0.772397518157959,0.7097155451774597,0.687921553850174,0.6771956235170364,0.7255128920078278
cec,0.6943194270133972,0.7622934281826019,0.6137331202626228,0.7637196779251099,0.7083274275064468,0.6246887743473053,0.6634690463542938,0.6159744933247566,0.685383215546608,0.7147609293460846,0.6683249920606613,0.6826236844062805,0.782192587852478,0.7407133430242538,0.6547911614179611,0.6887156367301941,0.7214598655700684,0.6528362929821014,0.7562679648399353,0.681273877620697
ced,0.6736843883991241,0.7368727326393127,0.7007501572370529,0.6602805554866791,0.8429775834083557,0.8031142950057983,0.7515584528446198,0.7887236773967743,0.883443146944046,0.6515507400035858,0.7135483473539352,0.7548267841339111,0.6549592763185501,0.7781108617782593,0.7003403902053833,0.7167062759399414,0.7881494462490082,0.6520945578813553,0.7443637549877167,0.7712558805942535
cem,0.7116202414035797,0.6659030914306641,0.6620035916566849,0.7185548096895218,0.7525858283042908,0.7864027321338654,0.8089624047279358,0.7013036012649536,0.6527279615402222,0.8231134712696075,0.8102187514305115,0.651711717247963,0.6402620375156403,0.6762993335723877,0.6465171724557877,0.6682331264019012,0.7982785701751709,0.8085036873817444,0.6609746515750885,0.7377544939517975
cep,0.6373083293437958,0.6506224274635315,0.6595591157674789,0.6894960254430771,0.6301291733980179,0.6293040364980698,0.6192903965711594,0.6629445850849152,0.75560662150383,0.640957698225975,0.7212079614400864,0.6097326949238777,0.6594822853803635,0.6713145077228546,0.7307762056589127,0.687610074877739,0.6483650952577591,0.6673235148191452,0.647796094417572,0.6978781372308731
cfk,0.6750064492225647,0.6607366800308228,0.6971770972013474,0.7970774471759796,0.7997637689113617,0.6495871543884277,0.7891567051410675,0.6470575779676437,0.7087665498256683,0.8065611720085144,0.7996878921985626,0.7821058332920074,0.6744651645421982,0.784770131111145,0.7674886882305145,0.7783226370811462,0.6470077484846115,0.802981436252594,0.6831991374492645,0.6842085272073746
cfp,0.6639424264431,0.7146090269088745,0.6906786412000656,0.6827380955219269,0.7409870773553848,0.7566181421279907,0.7372695654630661,0.724133625626564,0.6597947329282761,0.7357506304979324,0.7307944148778915,0.6610187143087387,0.7433440387248993,0.7129136174917221,0.7121693938970566,0.7050824016332626,0.6801383644342422,0.8024235367774963,0.6530652344226837,0.699392706155777
cgj,0.7576109170913696,0.6764626353979111,0.7765805423259735,0.7875253856182098,0.6663256138563156,0.8021495044231415,0.6748680621385574,0.624793104827404,0.8089396953582764,0.6903767585754395,0.7262305021286011,0.7742048501968384,0.7937298715114594,0.835862398147583,0.817740797996521,0.842539370059967,0.636372908949852,0.8142169415950775,0.9275811314582825,0.7096161246299744
cgt,0.696280300617218,0.7818022072315216,0.7007129639387131,0.7044075280427933,0.7011766582727432,0.7085518836975098,0.7896876633167267,0.7299239784479141,0.7571673691272736,0.7044160664081573,0.7983289659023285,0.7557531893253326,0.7235189974308014,0.7760424911975861,0.6847969144582748,0.7195034772157669,0.768329918384552,0.7970342636108398,0.625791385769844,0.7282002419233322
cgv,0.6298590153455734,0.7088946551084518,0.648656576871872,0.6365262269973755,0.6328539997339249,0.6327672451734543,0.6692945212125778,0.7017088532447815,0.6525411903858185,0.6689412444829941,0.637644812464714,0.6578486263751984,0.6440723687410355,0.6367409527301788,0.636254072189331,0.658399909734726,0.6484966427087784,0.6325364708900452,0.6184162721037865,0.6416324973106384
cgy,0.6746049970388412,0.6940347999334335,0.6608151346445084,0.6813714355230331,0.6825987249612808,0.6769761145114899,0.6010016649961472,0.6884551048278809,0.6333892941474915,0.6667656302452087,0.6453565806150436,0.7863648235797882,0.6865910291671753,0.6316305547952652,0.6729099750518799,0.6774024218320847,0.7708390355110168,0.7521277666091919,0.7342863231897354,0.7573217749595642
chw,0.7118818461894989,0.7508600056171417,0.6932857185602188,0.6634805351495743,0.7750540673732758,0.672309622168541,0.815895289182663,0.6556759178638458,0.6601450741291046,0.81379634141922,0.7144269496202469,0.649881973862648,0.8119764029979706,0.6668528020381927,0.7436597496271133,0.7657613754272461,0.7567934095859528,0.7222076207399368,0.7330530732870102,0.756512850522995
cii,0.6441214084625244,0.6317372024059296,0.5927834510803223,0.6125630438327789,0.6047650799155235,0.5952588245272636,0.6947094649076462,0.595786564052105,0.6164766773581505,0.6342653632164001,0.6469924598932266,0.6126423999667168,0.6626252233982086,0.6672126799821854,0.6609440594911575,0.6744497716426849,0.6501343995332718,0.6102311760187149,0.6950909942388535,0.6705203056335449
cil,0.7446212321519852,0.8018821179866791,0.8118348717689514,0.7810070216655731,0.813035786151886,0.7777658402919769,0.7158791124820709,0.8799395263195038,0.7958147525787354,0.8723555207252502,0.8544096648693085,0.7328630238771439,0.7049258798360825,0.6808131188154221,0.7398470193147659,0.8244129419326782,0.8268592953681946,0.7066560238599777,0.7113169431686401,0.7789271473884583
cin,0.687027633190155,0.6137388050556183,0.6524256318807602,0.6588767468929291,0.6710597425699234,0.7764832675457001,0.6249206140637398,0.6184534952044487,0.6204740554094315,0.6123259365558624,0.6886000782251358,0.6138651296496391,0.6274446696043015,0.6291112154722214,0.5958293899893761,0.6416098773479462,0.691420778632164,0.6915152072906494,0.6099523231387138,0.5966493189334869
cio,0.6837984472513199,0.6931679248809814,0.6538307070732117,0.6355395764112473,0.7120248228311539,0.6519897878170013,0.6817772686481476,0.7054469883441925,0.667004331946373,0.7071772366762161,0.6459470391273499,0.7364224195480347,0.7113321274518967,0.671364426612854,0.7909614741802216,0.668811485171318,0.7219208180904388,0.633861169219017,0.6321115791797638,0.6783697605133057
cjd,0.7010548114776611,0.6592014878988266,0.7760173678398132,0.6231633126735687,0.6535824239253998,0.6868762075901031,0.8258078098297119,0.8107229173183441,0.6543774902820587,0.8298327624797821,0.6660967320203781,0.7117491364479065,0.6479321718215942,0.6517687290906906,0.6259051114320755,0.8044056594371796,0.666199266910553,0.6565772593021393,0.8818254768848419,0.7653628885746002
cje,0.6264858096837997,0.6391355842351913,0.634581595659256,0.6290448009967804,0.6285282224416733,0.6128115653991699,0.6133056730031967,0.6258793920278549,0.6167774647474289,0.6081394627690315,0.6283916532993317,0.6533577889204025,0.7250475138425827,0.6399490237236023,0.6833675503730774,0.6272401213645935,0.6003517284989357,0.6911200731992722,0.6542795449495316,0.6106581836938858
cji,0.7304869294166565,0.7587731778621674,0.698345884680748,0.8169848024845123,0.7880745232105255,0.80137699842453,0.7729437351226807,0.6542883515357971,0.7740055918693542,0.8346550464630127,0.7696199715137482,0.7895332276821136,0.7254738211631775,0.7185124754905701,0.7715545892715454,0.6879260689020157,0.6724382191896439,0.7425680011510849,0.7963420450687408,0.7261841595172882
cjj,0.6440809369087219,0.8023813664913177,0.7701561450958252,0.6925777047872543,0.8328551352024078,0.7439771890640259,0.756521075963974,0.735216498374939,0.7780975997447968,0.9036906659603119,0.6128759607672691,0.6836895197629929,0.6600071936845779,0.777067244052887,0.7614671885967255,0.8515364527702332,0.6714778393507004,0.801687479019165,0.7647395730018616,0.6588401198387146
cjm,0.6342820227146149,0.6433519273996353,0.6756304204463959,0.6122664883732796,0.6333708167076111,0.6437320858240128,0.664718821644783,0.7769545614719391,0.7297058552503586,0.6517141163349152,0.6286709904670715,0.6556175798177719,0.6450641304254532,0.6500893533229828,0.7633637189865112,0.5934457331895828,0.8273537755012512,0.7174877226352692,0.8057731986045837,0.6475978195667267
cjr,0.6969076544046402,0.7420492023229599,0.7541539669036865,0.7266142070293427,0.7377800345420837,0.7468968331813812,0.7214924395084381,0.6197760254144669,0.6708146333694458,0.6922497898340225,0.749966487288475,0.6987232863903046,0.7430229336023331,0.8443454205989838,0.8056087791919708,0.6827688068151474,0.7363062798976898,0.7568491399288177,0.7355680763721466,0.7494882941246033
ckg,0.6677346676588058,0.788346916437149,0.6615445464849472,0.6272924691438675,0.7291050404310226,0.830254077911377,0.8276064395904541,0.6424893587827682,0.7303094267845154,0.8063662648200989,0.6346227377653122,0.8125803768634796,0.7642693519592285,0.8291449248790741,0.7459491491317749,0.7921729981899261,0.6400856524705887,0.6634637862443924,0.8194559216499329,0.8127633929252625
ckk,0.6678986102342606,0.6594702005386353,0.7257101684808731,0.8453160226345062,0.6199730485677719,0.7308216542005539,0.769276887178421,0.7262189388275146,0.6246135979890823,0.6887657344341278,0.5888107419013977,0.700576052069664,0.7562606036663055,0.6505762189626694,0.7499003857374191,0.7479935884475708,0.7231475412845612,0.6655796021223068,0.6369824409484863,0.7299501001834869
ckq,0.7570700645446777,0.7102524042129517,0.7395028471946716,0.6856734454631805,0.6624617874622345,0.7662027180194855,0.6986193358898163,0.7594910860061646,0.655291274189949,0.731223851442337,0.769819051027298,0.6315572261810303,0.6973638087511063,0.745514452457428,0.6845586895942688,0.6880882531404495,0.6777477711439133,0.7486668825149536,0.7217501550912857,0.6683240681886673
cle,0.6911520659923553,0.5994592607021332,0.6289593577384949,0.7195649892091751,0.605031430721283,0.6964228600263596,0.778112143278122,0.7894172370433807,0.5909936800599098,0.7797046899795532,0.8241947293281555,0.5916992872953415,0.6717659384012222,0.6019532904028893,0.7808920741081238,0.578933946788311,0.5842232257127762,0.6591852754354477,0.9644604921340942,0.7662269175052643
cmb,0.653673067688942,0.7090343534946442,0.7383219003677368,0.766998291015625,0.7020300626754761,0.7645072340965271,0.643301472067833,0.669474795460701,0.7565271854400635,0.6785758435726166,0.726836770772934,0.7736576199531555,0.7294844090938568,0.6815094947814941,0.6772998124361038,0.7898229956626892,0.7480738908052444,0.7344089895486832,0.723269447684288,0.6575250178575516
cmh,0.6327025443315506,0.6590812355279922,0.6461247801780701,0.6485782563686371,0.6480344831943512,0.6502020210027695,0.6634765565395355,0.6704614907503128,0.6400275975465775,0.6263766586780548,0.6092673763632774,0.654558390378952,0.6347296833992004,0.6446199119091034,0.6513604670763016,0.6525051593780518,0.6389963030815125,0.6335587054491043,0.6559218317270279,0.6727785468101501
cnp,0.7290203422307968,0.83084836602211,0.6406791657209396,0.7481674402952194,0.792377233505249,0.6764668822288513,0.8877481520175934,0.7539599239826202,0.8853420615196228,0.7025145292282104,0.8244320154190063,0.7055531740188599,0.7596606016159058,0.7042101621627808,0.7993564009666443,0.8226528763771057,0.7601927816867828,0.8231037557125092,0.8071244657039642,0.6316195428371429
coe,0.6488559246063232,0.7230613231658936,0.8564871549606323,0.7537030279636383,0.7336902767419815,0.6723988950252533,0.7948485016822815,0.7625494003295898,0.7986261546611786,0.7222211509943008,0.6480184495449066,0.8492992520332336,0.6845981180667877,0.7085661590099335,0.7428510934114456,0.7205957770347595,0.668095052242279,0.6542947292327881,0.7407741695642471,0.7426802963018417
com,0.6444717943668365,0.7223886400461197,0.7073449194431305,0.6676595062017441,0.6676818579435349,0.6899939328432083,0.6074686869978905,0.681834489107132,0.6573176234960556,0.68742336332798,0.653999388217926,0.7226437330245972,0.678175076842308,0.6631473898887634,0.6849605441093445,0.6877519190311432,0.6807783097028732,0.7099629789590836,0.6746074110269547,0.8237578272819519
cov,0.7829468548297882,0.6421922892332077,0.7531144022941589,0.8008381128311157,0.7940977215766907,0.7574699521064758,0.654760479927063,0.6648575514554977,0.7686126232147217,0.7732696235179901,0.7719710469245911,0.7968343496322632,0.7963400781154633,0.707205206155777,0.7492433786392212,0.7628042995929718,0.7353899776935577,0.7715778946876526,0.7134548425674438,0.651031881570816
cpe,0.6347939223051071,0.6347122490406036,0.6106906235218048,0.6341245323419571,0.6528145670890808,0.660792663693428,0.8403873443603516,0.6473163366317749,0.7987064123153687,0.6408712416887283,0.6603951752185822,0.8194958865642548,0.8234317600727081,0.6638572514057159,0.7962688505649567,0.748307392001152,0.7578086853027344,0.6369208246469498,0.8763889074325562,0.7168432772159576
cph,0.8316859900951385,0.7244507819414139,0.748097375035286,0.783944308757782,0.6427409797906876,0.6533776968717575,0.7697418630123138,0.8343479037284851,0.6555028855800629,0.7998006045818329,0.6535162776708603,0.6841838359832764,0.7487779557704926,0.6758028864860535,0.7518191635608673,0.632489413022995,0.6676410138607025,0.6239175274968147,0.696368396282196,0.6136638075113297
cpq,0.6921423971652985,0.7440396696329117,0.825331449508667,0.7438964247703552,0.7784310877323151,0.8325008749961853,0.8455445468425751,0.770156741142273,0.765870064496994,0.7331608980894089,0.6448009163141251,0.78049635887146,0.7322267591953278,0.8355093002319336,0.6212633177638054,0.7290257066488266,0.8144488036632538,0.7157021313905716,0.8144711256027222,0.7538641095161438
cpy,0.6796131432056427,0.7002274990081787,0.5972569808363914,0.6587397009134293,0.6858536601066589,0.6001017019152641,0.6360655874013901,0.6710527837276459,0.6519026756286621,0.6907967031002045,0.7224225997924805,0.7129124701023102,0.6120790913701057,0.7178722321987152,0.6603677719831467,0.5944887697696686,0.6149494275450706,0.6785083264112473,0.6536977291107178,0.6258392781019211
crb,0.6988072544336319,0.6372771114110947,0.6580562591552734,0.6722860485315323,0.6174928918480873,0.6214324533939362,0.6734897494316101,0.7154580801725388,0.6615734398365021,0.6471270322799683,0.6687871217727661,0.6734980791807175,0.6392888128757477,0.7990789413452148,0.6209617108106613,0.6974652707576752,0.6824178546667099,0.7229040861129761,0.7574340403079987,0.6468334496021271
cro,0.6938601136207581,0.7100913226604462,0.7118890285491943,0.6976360380649567,0.6971955001354218,0.7530409693717957,0.7471031099557877,0.6788369417190552,0.7163663804531097,0.7133211493492126,0.7342534214258194,0.8037357330322266,0.716071292757988,0.6892786622047424,0.7263300865888596,0.7242302745580673,0.6928947269916534,0.6689970791339874,0.7129420042037964,0.6573591530323029
cta,0.811833530664444,0.7551534473896027,0.7625457346439362,0.7710948586463928,0.6624751836061478,0.6398922801017761,0.705832839012146,0.822571337223053,0.6141844019293785,0.7794917523860931,0.7848362326622009,0.7376376688480377,0.8666423559188843,0.8031844198703766,0.7493584603071213,0.6118193715810776,0.7633207738399506,0.7713357508182526,0.6235913634300232,0.7655648589134216
cue,0.8235554993152618,0.7141546607017517,0.7967360615730286,0.6251684725284576,0.699725016951561,0.6609116494655609,0.803100198507309,0.7117106914520264,0.6308639943599701,0.8499020040035248,0.7899648249149323,0.6350469589233398,0.8278430998325348,0.7710228860378265,0.6486338824033737,0.6788513213396072,0.7047084867954254,0.7449236065149307,0.777857631444931,0.6842138469219208
cuj,0.6174979880452156,0.5986844375729561,0.6245821863412857,0.63848577439785,0.6420621275901794,0.6172459721565247,0.6484257280826569,0.6183393076062202,0.6339707523584366,0.6326527744531631,0.6277094930410385,0.659419372677803,0.6285077780485153,0.6317723989486694,0.7251744121313095,0.6181027218699455,0.6490547955036163,0.6986740678548813,0.6265240758657455,0.6500790417194366
cut,0.7073068469762802,0.6836923509836197,0.6880998760461807,0.6948167234659195,0.7054028213024139,0.7095823138952255,0.7066633999347687,0.7525830268859863,0.741392195224762,0.6799669414758682,0.6710985898971558,0.7327877432107925,0.6710736155509949,0.6729932129383087,0.7157825231552124,0.7115669101476669,0.6854875683784485,0.6827433556318283,0.6915069222450256,0.6747764050960541
cuv,0.671292707324028,0.7245363146066666,0.6844097673892975,0.6403591483831406,0.7292431890964508,0.7099429219961166,0.642457589507103,0.7425481677055359,0.6807707995176315,0.6646806597709656,0.6639659851789474,0.61826291680336,0.7104785889387131,0.6440909057855606,0.6448959410190582,0.6238585263490677,0.6834254115819931,0.7039497196674347,0.638544574379921,0.7012719064950943
cvm,0.6878552585840225,0.715083435177803,0.7854634523391724,0.7942957282066345,0.7551704049110413,0.7567278444766998,0.785103052854538,0.7615344822406769,0.687770202755928,0.692724198102951,0.759165346622467,0.8803229928016663,0.7669887840747833,0.6385936886072159,0.7854992151260376,0.7744448781013489,0.6307730972766876,0.7124374359846115,0.7470688223838806,0.7244558334350586
cvt,0.6590782403945923,0.6644561588764191,0.6528323143720627,0.6427647322416306,0.7514654397964478,0.6535080969333649,0.6362992078065872,0.7482218891382217,0.705824464559555,0.6838342249393463,0.6955435425043106,0.6555455029010773,0.663406103849411,0.6986488550901413,0.6837804764509201,0.6642098426818848,0.6291582584381104,0.7097819149494171,0.6457451283931732,0.6893240809440613
cvu,0.728954017162323,0.7409732192754745,0.6404469311237335,0.6521356999874115,0.672572985291481,0.76981982588768,0.7112520188093185,0.6697310954332352,0.7228395789861679,0.6996566206216812,0.6919434815645218,0.7611900568008423,0.7404238730669022,0.7221324890851974,0.7108791619539261,0.7268159985542297,0.6710869520902634,0.6827207803726196,0.6669904738664627,0.7043904364109039
cwl,0.6594957858324051,0.6483010798692703,0.6880063265562057,0.6333261728286743,0.6288512498140335,0.6648122221231461,0.6574649661779404,0.7066129297018051,0.6907041817903519,0.7504790127277374,0.6742658019065857,0.647057980298996,0.6454715877771378,0.6440674066543579,0.6828137785196304,0.6899164617061615,0.7371003031730652,0.6730526238679886,0.6417433023452759,0.6659083366394043
cwy,0.7577958106994629,0.6997861862182617,0.5983591303229332,0.725203663110733,0.7934398651123047,0.8076362311840057,0.6558234542608261,0.7741061449050903,0.6336160749197006,0.77817702293396,0.6410595625638962,0.8349542021751404,0.724269449710846,0.8010225892066956,0.6685995757579803,0.7595938444137573,0.7572263181209564,0.7940822839736938,0.7607470452785492,0.7315222769975662
cxb,0.6347534507513046,0.7314299196004868,0.6260251551866531,0.6371310204267502,0.6944226175546646,0.7450493723154068,0.6326223760843277,0.6506024301052094,0.6282812058925629,0.7365211248397827,0.7443126291036606,0.7001171410083771,0.6874765306711197,0.6137212514877319,0.6106828898191452,0.6511734575033188,0.730166107416153,0.7991222441196442,0.8243798613548279,0.6645617485046387
cxc,0.6042228192090988,0.7274327427148819,0.7372540682554245,0.7167002558708191,0.7471146136522293,0.7319089025259018,0.6453236639499664,0.6899984627962112,0.7169578820466995,0.7214543670415878,0.7871203720569611,0.7203351855278015,0.7432903498411179,0.7482272386550903,0.738197848200798,0.6320699006319046,0.7478816211223602,0.6353186517953873,0.6708021759986877,0.7431658506393433
cxh,0.7346350848674774,0.7828971445560455,0.6917332112789154,0.6640603393316269,0.658041700720787,0.7882831990718842,0.6892470270395279,0.6392790228128433,0.6786899715662003,0.670039102435112,0.6456177085638046,0.641379788517952,0.7325958460569382,0.6847889125347137,0.7949466705322266,0.7586004436016083,0.7331170588731766,0.6480398625135422,0.818392425775528,0.7650158703327179
cxk,0.736523449420929,0.6632272154092789,0.6731580197811127,0.6541389673948288,0.7626594603061676,0.8130722939968109,0.6955960094928741,0.7141728848218918,0.749848946928978,0.8069683909416199,0.6603434681892395,0.7145354598760605,0.8407571315765381,0.8182201683521271,0.7262417823076248,0.7820012867450714,0.8225418329238892,0.8087896406650543,0.7885440587997437,0.6695549339056015
cxu,0.6349688917398453,0.763107568025589,0.7269974797964096,0.6977874040603638,0.7032010406255722,0.7449455261230469,0.7807639539241791,0.7309986799955368,0.7589958906173706,0.8280687928199768,0.780570775270462,0.7469470649957657,0.6539640724658966,0.7180379927158356,0.6494688987731934,0.6840986907482147,0.7631376385688782,0.7225051075220108,0.7122289836406708,0.7296327501535416
cyb,0.6430255323648453,0.7208514213562012,0.6428064107894897,0.6459012180566788,0.6559164822101593,0.6852673590183258,0.6928087323904037,0.6572979539632797,0.744843065738678,0.6653797775506973,0.6839988827705383,0.6327634006738663,0.694311261177063,0.7955764830112457,0.6655389964580536,0.6490013897418976,0.6998109519481659,0.6448288559913635,0.7777137756347656,0.6622047871351242
cyj,0.6907591223716736,0.6652669161558151,0.6177637130022049,0.7531919181346893,0.769412487745285,0.6786391139030457,0.802809327840805,0.6720940172672272,0.6547651141881943,0.6482808291912079,0.6481054574251175,0.6719005405902863,0.6489815562963486,0.7158176600933075,0.6568590551614761,0.7311379015445709,0.710361897945404,0.7087371796369553,0.6328675299882889,0.6683271527290344
cyp,0.803831160068512,0.9378897845745087,0.8080176115036011,0.7237789928913116,0.768343061208725,0.675865039229393,0.7509232461452484,0.7800320982933044,0.6921079605817795,0.7175883203744888,0.6443164646625519,0.6454012244939804,0.8270923793315887,0.8548323214054108,0.7236967384815216,0.8652740716934204,0.8806455731391907,0.6514990627765656,0.6628974378108978,0.8000494241714478
cze,0.6461140215396881,0.6830089241266251,0.7176717966794968,0.6677540987730026,0.5848276913166046,0.6449045389890671,0.6991537809371948,0.7977055311203003,0.7497440278530121,0.6432431489229202,0.7760075330734253,0.7732609808444977,0.6786988973617554,0.6833204925060272,0.7327767312526703,0.771692305803299,0.6914464682340622,0.7743797302246094,0.729373425245285,0.7184700667858124
daa,0.6579553931951523,0.6219668239355087,0.666528508067131,0.6530086547136307,0.6186252906918526,0.6367807984352112,0.6762064546346664,0.6725860387086868,0.6620247960090637,0.6513958871364594,0.6206508651375771,0.6531025767326355,0.6599658727645874,0.6554883122444153,0.6456679254770279,0.6547883898019791,0.6315549910068512,0.631293311715126,0.675002858042717,0.6375139057636261
dbd,0.662761464715004,0.8118849098682404,0.661116361618042,0.6761564612388611,0.7963517010211945,0.6886258572340012,0.660012349486351,0.858471691608429,0.6321370452642441,0.6395769864320755,0.6638138145208359,0.6583829373121262,0.7412901222705841,0.7508863210678101,0.7332505285739899,0.6715793013572693,0.6367147415876389,0.7523282766342163,0.6438106745481491,0.7159992456436157
dbu,0.7527453601360321,0.627282589673996,0.657623365521431,0.745270386338234,0.6845273226499557,0.7280943244695663,0.5796258226037025,0.7165385633707047,0.7138233482837677,0.656647115945816,0.7148307412862778,0.6082393825054169,0.686716839671135,0.6463557928800583,0.7169892191886902,0.7493905574083328,0.5744013264775276,0.6841763257980347,0.5828139409422874,0.6564289629459381
dcl,0.668750986456871,0.8810572326183319,0.7506654262542725,0.8152006566524506,0.7293304949998856,0.765982985496521,0.7200072854757309,0.636111244559288,0.7917664349079132,0.6861574649810791,0.8084286153316498,0.8306844830513,0.6426184326410294,0.8033049702644348,0.7166772484779358,0.7603328227996826,0.7240301966667175,0.7853220999240875,0.83681720495224,0.6723629385232925
dcv,0.677892878651619,0.6462979167699814,0.6520431935787201,0.6953362077474594,0.6553457230329514,0.6839180588722229,0.6869905441999435,0.6557208150625229,0.620869942009449,0.6566777527332306,0.6016345396637917,0.6964918375015259,0.6289943605661392,0.6628936380147934,0.6641003787517548,0.6272505819797516,0.6279906928539276,0.658633679151535,0.6509955078363419,0.661453977227211
ddf,0.7133412063121796,0.6775446683168411,0.737950786948204,0.6511063873767853,0.6786393076181412,0.7591974437236786,0.8757009506225586,0.6151384636759758,0.6694469302892685,0.7515412271022797,0.717601478099823,0.753889799118042,0.9297670423984528,0.7844620645046234,0.8141125440597534,0.8093993067741394,0.7365060150623322,0.6720593720674515,0.8033874332904816,0.6381098479032516
ddn,0.6168431043624878,0.7133859395980835,0.9814254641532898,0.62116739153862,0.650530070066452,0.6415339112281799,0.6853085607290268,0.5993207469582558,0.651067316532135,0.6695660054683685,0.6456717997789383,0.68527752161026,0.6866840571165085,0.6787431687116623,0.7331127226352692,0.6875509470701218,0.737861841917038,0.6933479160070419,0.65219447016716,0.6417231410741806
der,0.6719833463430405,0.6173514425754547,0.6094872131943703,0.8710398077964783,0.7234414666891098,0.7274989187717438,0.9029694497585297,0.8560766875743866,0.6677112877368927,0.6212823316454887,0.9051408171653748,0.7379361689090729,0.8106683194637299,0.6724637597799301,0.6202641054987907,0.7534908056259155,0.6335706561803818,0.6123217716813087,0.6613007336854935,0.6519968062639236
det,0.7567822635173798,0.7477764338254929,0.6190505996346474,0.8311001360416412,0.6265667676925659,0.7104595601558685,0.7456625550985336,0.6425086855888367,0.8199850618839264,0.7623048722743988,0.7622757852077484,0.6231918781995773,0.6494157314300537,0.6260353624820709,0.8610353171825409,0.6934452950954437,0.6860666573047638,0.666807696223259,0.6804804056882858,0.796054482460022
dfh,0.6708312630653381,0.7660712003707886,0.7496190369129181,0.6876710504293442,0.7451762855052948,0.7099040448665619,0.7946113646030426,0.7444449663162231,0.6382558196783066,0.7552148997783661,0.7233801931142807,0.6695120483636856,0.6840505003929138,0.6544406563043594,0.7229102998971939,0.6508767008781433,0.6418258100748062,0.7045066803693771,0.6608695238828659,0.6959448456764221
dfk,0.704463005065918,0.809644877910614,0.6969663947820663,0.7190089970827103,0.6987951397895813,0.7112056761980057,0.7198582738637924,0.66800557076931,0.660577729344368,0.7871396243572235,0.6502064168453217,0.6974884569644928,0.7663115561008453,0.7211077213287354,0.7250259071588516,0.7189351618289948,0.7232580482959747,0.7008125185966492,0.6945909261703491,0.6959587335586548
dfx,0.7325928211212158,0.835866779088974,0.6466088443994522,0.6249394789338112,0.807817280292511,0.6444525867700577,0.8240051865577698,0.6700998395681381,0.687787726521492,0.7544727325439453,0.7686226963996887,0.7291815429925919,0.7512885928153992,0.7750465273857117,0.6809090822935104,0.8336073160171509,0.6054017767310143,0.7441180199384689,0.7363169640302658,0.7066811919212341
